img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
74,540,348,0.05,0.05099472752824308,2.771569462182489e-08,0.073,0.3270621,0.28228667,0.03374028,0.28459224,0.03200293,0.27538472,0.0389412,0.27998775,0.03547261,0.27768204,0.03721007,0.27998775,0.03547261,0.27768204,0.03721007,0.27998775,0.03547261,0.27538472,0.0389412,0.27538472,0.0389412,0.27768204,0.03721007,0.27768204,0.03721007,0.32124552,0.00438307,0.3270621,0.,0.27998775,0.03547261,0.28459224,0.03200293
74,540,348,0.1,0.10119623986803043,5.543138924364978e-08,0.148,0.5602741,0.50666684,0.03435762,0.5112635,0.03141155,0.5005361,0.0382869,0.5051333,0.03534047,0.50206757,0.03730532,0.50359863,0.03632405,0.50206757,0.03730532,0.5051333,0.03534047,0.5005361,0.0382869,0.5005361,0.0382869,0.50206757,0.03730532,0.49900377,0.03926896,0.5541183,0.00394536,0.5595119,0.00048851,0.5005361,0.0382869,0.50973225,0.03239295
74,540,348,0.15,0.15148926773266128,5.543138924364978e-08,0.23700000000000002,0.77598417,0.7087127,0.03787843,0.71365744,0.03509419,0.70747846,0.03857337,0.7037739,0.0406593,0.7037739,0.0406593,0.7050087,0.03996404,0.7111847,0.03648654,0.70747846,0.03857337,0.7050087,0.03996404,0.70130897,0.04204724,0.7037739,0.0406593,0.69395286,0.04618923,0.7678803,0.00456304,0.7759624,1.22465435e-05,0.6951743,0.04550148,0.7087127,0.03787843
75,395,263,0.05,0.0517553879280267,2.506778328600536e-08,0.063,0.21416761,0.17054904,0.03592467,0.17279026,0.03407878,0.16608095,0.03960463,0.16830406,0.03777367,0.16608095,0.03960463,0.16608095,0.03960463,0.16608095,0.03960463,0.16830406,0.03777367,0.16608095,0.03960463,0.16608095,0.03960463,0.16608095,0.03960463,0.16608095,0.03960463,0.19906381,0.01243963,0.20638378,0.00641084,0.16830406,0.03777367,0.17279026,0.03407878
75,395,263,0.1,0.10181811782260687,5.013556657201072e-08,0.135,0.41569933,0.37219432,0.03073042,0.37721473,0.02718416,0.36717957,0.03427266,0.37093884,0.03161723,0.36843094,0.03338872,0.3696846,0.03250318,0.36843094,0.03338872,0.3696846,0.03250318,0.36843094,0.03338872,0.36843094,0.03338872,0.36717957,0.03427266,0.36717957,0.03427266,0.40515277,0.00744972,0.4131216,0.00182082,0.36717957,0.03427266,0.37721473,0.02718416
75,395,263,0.15,0.15201193540449823,5.013556657201072e-08,0.221,0.6121975,0.5618067,0.03125602,0.568308,0.02722343,0.5562452,0.03470563,0.55995166,0.0324066,0.55717254,0.03413045,0.55717254,0.03413045,0.55902624,0.03298065,0.5580972,0.0335569,0.55717254,0.03413045,0.55717254,0.03413045,0.55532205,0.03527825,0.5534733,0.03642498,0.6024536,0.00604388,0.6088276,0.00209029,0.5534733,0.03642498,0.56645256,0.0283743
76,210,140,0.05,0.05440995714074199,4.428854875283447e-08,0.067,0.20545514,0.1451777,0.05000388,0.15340383,0.0431798,0.12917915,0.06327568,0.14245398,0.05226338,0.1317817,0.06111671,0.13442841,0.05892109,0.12917915,0.06327568,0.13442841,0.05892109,0.1317817,0.06111671,0.13707934,0.05672198,0.1317817,0.06111671,0.1317817,0.06111671,0.19892873,0.00541407,0.19707851,0.00694894,0.13442841,0.05892109,0.15617478,0.04088113
76,210,140,0.1,0.10461448187009179,4.428854875283447e-08,0.136,0.38708988,0.33288473,0.03907833,0.343231,0.03161936,0.3170403,0.05050113,0.33141527,0.04013771,0.31986493,0.04846475,0.32271528,0.04640983,0.3170403,0.05050113,0.32129312,0.04743511,0.31986493,0.04846475,0.3241589,0.04536907,0.31986493,0.04846475,0.31845203,0.04948335,0.3852971,0.00129249,0.3846887,0.0017311,0.32129312,0.04743511,0.3447135,0.03055057
76,210,140,0.15,0.15464675835802844,4.428854875283447e-08,0.20700000000000002,0.56892884,0.52807903,0.02603676,0.5379205,0.01976404,0.5114742,0.0366203,0.52610266,0.02729645,0.5133994,0.0353932,0.51630616,0.03354052,0.5105175,0.0372301,0.51436675,0.03477665,0.5133994,0.0353932,0.5182482,0.03230271,0.5124368,0.03600675,0.5095571,0.03784218,0.5688566,4.60435e-05,0.5686635,0.00016912,0.5124368,0.03600675,0.5379205,0.01976404
77,325,216,0.05,0.05223251397560344,3.709639126305793e-08,0.074,0.2521322,0.19763942,0.04351999,0.20622016,0.03666708,0.1892014,0.05025891,0.19763942,0.04351999,0.1912988,0.04858385,0.19340184,0.04690427,0.1912988,0.04858385,0.1912988,0.04858385,0.1912988,0.04858385,0.19340184,0.04690427,0.1912988,0.04858385,0.19340184,0.04690427,0.2445255,0.00607499,0.24863288,0.00279468,0.19340184,0.04690427,0.20622016,0.03666708
77,325,216,0.1,0.10186452243569935,7.419278252611587e-08,0.148,0.46218216,0.4086707,0.03659701,0.41930342,0.02932518,0.39814025,0.04379887,0.40734217,0.03750559,0.40075785,0.04200867,0.40207058,0.04111089,0.40075785,0.04200867,0.40207058,0.04111089,0.40075785,0.04200867,0.40338728,0.04021039,0.39944568,0.04290606,0.39944568,0.04290606,0.45837924,0.00260088,0.46201405,0.00011498,0.40075785,0.04200867,0.41930342,0.02932518
77,325,216,0.15,0.15247901673959682,1.4838556505223173e-07,0.246,0.6640141,0.5963503,0.04066301,0.61017036,0.03235777,0.582803,0.04880434,0.5934126,0.04242844,0.58567655,0.04707745,0.5866394,0.04649883,0.5866394,0.04649883,0.58567655,0.04707745,0.58567655,0.04707745,0.5885713,0.04533786,0.58375907,0.04822979,0.5809018,0.04994687,0.6603113,0.00222525,0.6627407,0.00076526,0.5809018,0.04994687,0.60718703,0.03415062
78,640,427,0.05,0.052643774190286124,1.524687743950039e-07,0.058,0.26007205,0.21761538,0.03369385,0.22040175,0.03148258,0.21482438,0.03590881,0.21761538,0.03369385,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.21482438,0.03590881,0.24689618,0.01045646,0.25658396,0.00276818,0.21482438,0.03590881,0.22040175,0.03148258
78,640,427,0.1,0.10237253219175149,1.524687743950039e-07,0.112,0.44394597,0.41586015,0.01945076,0.42055008,0.01620275,0.41586015,0.01945076,0.41586015,0.01945076,0.41586015,0.01945076,0.41586015,0.01945076,0.4174442,0.01835372,0.41586015,0.01945076,0.41586015,0.01945076,0.41586015,0.01945076,0.414263,0.02055685,0.414263,0.02055685,0.43858576,0.00371221,0.44383806,7.473237e-05,0.414263,0.02055685,0.41900676,0.01727158
78,640,427,0.15,0.15215589038673616,7.623438719750195e-08,0.17,0.61981994,0.5989203,0.01290247,0.60213697,0.01091664,0.6010817,0.01156807,0.59781307,0.013586,0.6010817,0.01156807,0.5989203,0.01290247,0.6031785,0.01027365,0.6000071,0.0122315,0.60213697,0.01091664,0.6000071,0.0122315,0.6000071,0.0122315,0.5966969,0.01427507,0.6163842,0.00212105,0.61949253,0.00020211,0.5955606,0.01497657,0.6010817,0.01156807
79,220,146,0.05,0.05541075142659131,8.107617268576173e-08,0.059000000000000004,0.1763952,0.12702774,0.04196503,0.13496302,0.03521961,0.11662246,0.05081008,0.12702774,0.04196503,0.11662246,0.05081008,0.11917942,0.04863652,0.11662246,0.05081008,0.11917942,0.04863652,0.11662246,0.05081008,0.11917942,0.04863652,0.11662246,0.05081008,0.11662246,0.05081008,0.16907121,0.00622577,0.16715544,0.00785429,0.11917942,0.04863652,0.13496302,0.03521961
79,220,146,0.1,0.10411219072136364,8.107617268576173e-08,0.116,0.35622245,0.32781604,0.02094525,0.33429897,0.01616511,0.31716698,0.02879725,0.32650927,0.02190879,0.31851465,0.02780356,0.31984055,0.02682593,0.31716698,0.02879725,0.31984055,0.02682593,0.31851465,0.02780356,0.3211896,0.02583119,0.31851465,0.02780356,0.31716698,0.02879725,0.35588312,0.0002502,0.35588312,0.0002502,0.31851465,0.02780356,0.33429897,0.01616511
79,220,146,0.15,0.15416530463983766,1.6215234537152346e-07,0.184,0.54053175,0.517864,0.01471424,0.52378637,0.01086988,0.5061503,0.02231791,0.5161111,0.01585211,0.50706774,0.02172238,0.50981754,0.01993743,0.5061503,0.02231791,0.5079892,0.02112424,0.5079892,0.02112424,0.51072645,0.01934742,0.50706774,0.02172238,0.5052292,0.02291583,0.5401364,0.00025662,0.5405072,1.5964386e-05,0.50706774,0.02172238,0.52378637,0.01086988
80,550,366,0.05,0.05306758457957877,5.174697797648617e-08,0.053,0.176385,0.12737453,0.04166194,0.12737453,0.04166194,0.12436428,0.04422083,0.12737453,0.04166194,0.12737453,0.04166194,0.12737453,0.04166194,0.12737453,0.04166194,0.12737453,0.04166194,0.12436428,0.04422083,0.12436428,0.04422083,0.12737453,0.04166194,0.12737453,0.04166194,0.14838561,0.02380121,0.15687142,0.01658775,0.12737453,0.04166194,0.13039514,0.03909422
80,550,366,0.1,0.10274330164193364,5.174697797648617e-08,0.108,0.35383743,0.32031047,0.02476439,0.32178208,0.02367739,0.31883383,0.02585511,0.32031047,0.02476439,0.31883383,0.02585511,0.31883383,0.02585511,0.31883383,0.02585511,0.32031047,0.02476439,0.31883383,0.02585511,0.31735706,0.02694589,0.31883383,0.02585511,0.31735706,0.02694589,0.33735007,0.01217824,0.346809,0.00519148,0.31883383,0.02585511,0.32031047,0.02476439
80,550,366,0.15,0.15207569361089873,5.174697797648617e-08,0.169,0.5367431,0.51362747,0.01504197,0.514531,0.01445401,0.51362747,0.01504197,0.5127201,0.01563241,0.5127201,0.01563241,0.5127201,0.01563241,0.514531,0.01445401,0.51362747,0.01504197,0.5127201,0.01563241,0.5118069,0.01622667,0.5127201,0.01563241,0.5099661,0.01742454,0.5284055,0.00542554,0.5332409,0.00227899,0.51089036,0.0168231,0.51362747,0.01504197
81,600,401,0.05,0.0524272424961005,8.658908284843447e-08,0.05,0.17448667,0.13025399,0.0376613,0.13328356,0.03508181,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.13025399,0.0376613,0.14819948,0.02238185,0.15659201,0.01523615,0.13025399,0.0376613,0.13328356,0.03508181
81,600,401,0.1,0.10187136399261335,4.3294541424217235e-08,0.10400000000000001,0.3553018,0.32855564,0.01973447,0.3298947,0.01874644,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32855564,0.01973447,0.32721153,0.0207262,0.34258208,0.00938514,0.3507017,0.00339414,0.32721153,0.0207262,0.3298947,0.01874644
81,600,401,0.15,0.15183655551700004,4.3294541424217235e-08,0.168,0.5444136,0.5253149,0.0123663,0.52691007,0.01133347,0.5261174,0.01184672,0.524511,0.01288685,0.5253149,0.0123663,0.5253149,0.0123663,0.52691007,0.01133347,0.5253149,0.0123663,0.5261174,0.01184672,0.524511,0.01288685,0.5253149,0.0123663,0.52288204,0.01394158,0.5382082,0.004018,0.54220307,0.00143134,0.52288204,0.01394158,0.5253149,0.0123663
82,325,216,0.05,0.05247905594707193,3.709639126305793e-08,0.078,0.32714644,0.2782506,0.03684283,0.29213402,0.02638174,0.26516142,0.0467055,0.2782506,0.03684283,0.26881465,0.04395279,0.2706646,0.04255886,0.26698208,0.04533362,0.26881465,0.04395279,0.26881465,0.04395279,0.27253833,0.04114702,0.26698208,0.04533362,0.26881465,0.04395279,0.32704762,7.446239e-05,0.32579193,0.00102064,0.2706646,0.04255886,0.29413813,0.02487164
82,325,216,0.1,0.1021137813719527,3.709639126305793e-08,0.153,0.5672707,0.5391853,0.01791998,0.5522924,0.00955695,0.5217065,0.02907232,0.5371176,0.01923926,0.52578026,0.02647308,0.52884156,0.02451979,0.52578026,0.02647308,0.52678704,0.02583069,0.52578026,0.02647308,0.5298877,0.0238523,0.52373564,0.02777765,0.52373564,0.02777765,0.56171954,0.00354193,0.55001545,0.01100974,0.5247382,0.02713797,0.5522924,0.00955695
82,325,216,0.15,0.15264381483160655,7.419278252611587e-08,0.272,0.80186236,0.7654224,0.0202235,0.7853185,0.00918154,0.73983765,0.03442256,0.76106477,0.02264191,0.7460828,0.03095661,0.7481848,0.02979005,0.7481848,0.02979005,0.7474877,0.0301769,0.7474877,0.0301769,0.7517332,0.02782075,0.7419071,0.03327405,0.73646957,0.03629179,0.78845006,0.00744359,0.7826479,0.01066365,0.7371335,0.0359233,0.78121597,0.01145835
83,240,160,0.05,0.0528769265618859,3.390842013888889e-08,0.058,0.2100344,0.17200516,0.03142824,0.17933074,0.02537421,0.1623704,0.03939063,0.17200516,0.03142824,0.16475669,0.03741853,0.16475669,0.03741853,0.1623704,0.03939063,0.16475669,0.03741853,0.1623704,0.03939063,0.16715696,0.03543489,0.1623704,0.03939063,0.16475669,0.03741853,0.20662631,0.00281653,0.20662631,0.00281653,0.16475669,0.03741853,0.17933074,0.02537421
83,240,160,0.1,0.10310810009473997,3.390842013888889e-08,0.127,0.42935118,0.40236467,0.01888025,0.41033113,0.01330678,0.39067826,0.02705629,0.40236467,0.01888025,0.39300558,0.02542805,0.39534485,0.02379144,0.39067826,0.02705629,0.39416322,0.02461813,0.39300558,0.02542805,0.39650923,0.02297682,0.39300558,0.02542805,0.391827,0.02625261,0.42917484,0.00012337,0.42892542,0.00029787,0.39300558,0.02542805,0.41143483,0.01253461
83,240,160,0.15,0.15296503400474298,1.6954210069444445e-07,0.223,0.63762945,0.60458153,0.02018037,0.61626065,0.01304862,0.5862133,0.03139671,0.6022633,0.02159597,0.5892132,0.02956484,0.59224,0.0277166,0.58697,0.03093466,0.58997506,0.02909965,0.58997506,0.02909965,0.59453917,0.02631261,0.58770967,0.03048298,0.58472806,0.03230364,0.63581735,0.00110655,0.6365893,0.0006352,0.58697,0.03093466,0.6147203,0.01398923
84,320,213,0.05,0.06134872940761143,7.641334115805946e-08,0.062,0.11948005,0.03240897,0.07777815,0.03765284,0.07309395,0.02732162,0.08232253,0.03240897,0.07777815,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.02984489,0.08006857,0.06913202,0.04497448,0.0721608,0.04226895,0.02984489,0.08006857,0.03765284,0.07309395
84,320,213,0.1,0.10758895869292039,7.641334115805946e-08,0.111,0.27821493,0.23413159,0.03448821,0.23966217,0.03016141,0.23001617,0.03770787,0.23413159,0.03448821,0.23138489,0.03663707,0.23138489,0.03663707,0.23138489,0.03663707,0.23138489,0.03663707,0.23138489,0.03663707,0.23275748,0.03556323,0.23138489,0.03663707,0.23138489,0.03663707,0.26002586,0.01423006,0.26494858,0.01037881,0.23138489,0.03663707,0.23966217,0.03016141
84,320,213,0.15,0.15637843175699204,3.820667057902973e-08,0.17,0.45175877,0.42120332,0.0210472,0.42576927,0.01790209,0.41659528,0.0242213,0.4202806,0.02168279,0.4175177,0.02358594,0.418441,0.02294995,0.418441,0.02294995,0.4175177,0.02358594,0.4175177,0.02358594,0.418441,0.02294995,0.4175177,0.02358594,0.41659528,0.0242213,0.443859,0.00544151,0.4458043,0.00410155,0.41659528,0.0242213,0.42486423,0.01852548
85,210,140,0.05,0.056992797061412935,4.428854875283447e-08,0.067,0.1573968,0.0868414,0.06096042,0.09677654,0.05237639,0.07724264,0.06925382,0.0868414,0.06096042,0.07961419,0.06720479,0.07961419,0.06720479,0.07724264,0.06925382,0.07961419,0.06720479,0.07724264,0.06925382,0.08199792,0.06514522,0.07961419,0.06720479,0.07961419,0.06720479,0.13757235,0.01712849,0.13516934,0.0192047,0.07961419,0.06720479,0.09677654,0.05237639
85,210,140,0.1,0.10618040160806964,4.428854875283447e-08,0.133,0.33231255,0.27799386,0.04077023,0.2863263,0.03451612,0.26581043,0.0499148,0.27799386,0.04077023,0.26713547,0.04892026,0.26981583,0.04690844,0.26581043,0.0499148,0.2684802,0.04791094,0.26713547,0.04892026,0.27117106,0.04589124,0.26713547,0.04892026,0.26713547,0.04892026,0.32573643,0.00493587,0.32573643,0.00493587,0.2684802,0.04791094,0.28772494,0.03346632
85,210,140,0.15,0.1556905284830152,8.857709750566894e-08,0.20600000000000002,0.5093088,0.46563548,0.02893599,0.47317052,0.02394361,0.4506434,0.03886908,0.46375126,0.03018439,0.45249546,0.03764197,0.45528442,0.03579414,0.4506434,0.03886908,0.45342082,0.03702888,0.45342082,0.03702888,0.45622116,0.03517349,0.45249546,0.03764197,0.44971275,0.03948568,0.5082207,0.00072096,0.5063361,0.00196959,0.45156458,0.03825873,0.47317052,0.02394361
86,213,320,0.05,0.05453239115148063,1.9103335289514865e-08,0.056,0.14806749,0.09224177,0.04862582,0.09224177,0.04862582,0.08939952,0.0511015,0.09224177,0.04862582,0.08658116,0.05355638,0.09224177,0.04862582,0.08658116,0.05355638,0.09224177,0.04862582,0.08658116,0.05355638,0.08939952,0.0511015,0.08939952,0.0511015,0.08939952,0.0511015,0.11522762,0.02860448,0.12625687,0.01899769,0.08939952,0.0511015,0.09224177,0.04862582
86,213,320,0.1,0.10339738133573911,1.9103335289514865e-08,0.11,0.3015554,0.26427633,0.02864193,0.26427633,0.02864193,0.26138312,0.03086483,0.26427633,0.02864193,0.26138312,0.03086483,0.26427633,0.02864193,0.26138312,0.03086483,0.26427633,0.02864193,0.25992736,0.03198329,0.26138312,0.03086483,0.26138312,0.03086483,0.26138312,0.03086483,0.2824333,0.01469173,0.29309487,0.00650031,0.26138312,0.03086483,0.26427633,0.02864193
86,213,320,0.15,0.15358576028917897,3.820667057902973e-08,0.17500000000000002,0.46739882,0.4347561,0.02224531,0.4337725,0.0229156,0.43081522,0.02493093,0.4337725,0.0229156,0.43081522,0.02493093,0.4337725,0.0229156,0.43081522,0.02493093,0.4337725,0.0229156,0.43081522,0.02493093,0.42982233,0.02560757,0.43180177,0.02425861,0.4288308,0.02628327,0.4523201,0.01027582,0.46058863,0.00464099,0.43081522,0.02493093,0.43278983,0.02358526
87,200,299,0.05,0.054300580073607045,2.177396878483835e-08,0.077,0.27957562,0.21516067,0.05034087,0.21081856,0.05373426,0.20449762,0.05867413,0.2129663,0.05205579,0.20245636,0.0602694,0.2129663,0.05205579,0.20245636,0.0602694,0.2129663,0.05205579,0.20042175,0.06185946,0.20245636,0.0602694,0.20449762,0.05867413,0.20449762,0.05867413,0.26683915,0.00995366,0.27822128,0.00105842,0.20867778,0.0554073,0.2129663,0.05205579
87,200,299,0.1,0.10295934073715729,2.177396878483835e-08,0.132,0.4868959,0.4630036,0.01606855,0.4607249,0.01760108,0.45382234,0.02224334,0.46186766,0.01683253,0.45266682,0.02302048,0.4607249,0.01760108,0.45151007,0.02379845,0.46186766,0.01683253,0.45035473,0.02457547,0.45266682,0.02302048,0.4549773,0.02146657,0.45151007,0.02379845,0.4863651,0.00035695,0.48211825,0.00321316,0.4549773,0.02146657,0.4607249,0.01760108
87,200,299,0.15,0.15350495447522966,1.306438127090301e-07,0.218,0.7007183,0.6789307,0.01281079,0.67740804,0.0137061,0.66729397,0.01965305,0.6766587,0.01414672,0.66571504,0.02058142,0.67511326,0.01505542,0.66571504,0.02058142,0.6766587,0.01414672,0.66413975,0.0215077,0.66413975,0.0215077,0.6688645,0.01872962,0.6609786,0.0233664,0.7006509,3.962023e-05,0.693608,0.00418075,0.66571504,0.02058142,0.67511326,0.01505542
88,427,640,0.05,0.05559200366655479,3.8117193598750976e-08,0.07,0.21905878,0.14897104,0.05749333,0.14897104,0.05749333,0.146845,0.05923733,0.14897104,0.05749333,0.146845,0.05923733,0.14897104,0.05749333,0.14897104,0.05749333,0.14897104,0.05749333,0.146845,0.05923733,0.146845,0.05923733,0.146845,0.05923733,0.14897104,0.05749333,0.17141327,0.03908386,0.19757116,0.01762641,0.14897104,0.05749333,0.14897104,0.05749333
88,427,640,0.1,0.10410849024753961,7.623438719750195e-08,0.129,0.41570395,0.37421596,0.02930556,0.37293878,0.03020771,0.37166303,0.03110885,0.37293878,0.03020771,0.37293878,0.03020771,0.37421596,0.02930556,0.37421596,0.02930556,0.37421596,0.02930556,0.37293878,0.03020771,0.37166303,0.03110885,0.37293878,0.03020771,0.37166303,0.03110885,0.39311764,0.01595414,0.41226354,0.00243018,0.37166303,0.03110885,0.37293878,0.03020771
88,427,640,0.15,0.15311397736812857,7.623438719750195e-08,0.191,0.60734934,0.57803774,0.01823596,0.57803774,0.01823596,0.5798827,0.01708814,0.57711357,0.01881094,0.58079964,0.01651766,0.57803774,0.01823596,0.5817058,0.01595391,0.5789636,0.01765997,0.5826116,0.01539038,0.57711357,0.01881094,0.57803774,0.01823596,0.57430804,0.02055636,0.59362066,0.00854117,0.6059238,0.00088688,0.57430804,0.02055636,0.5761813,0.01939094
89,213,320,0.05,0.05363079387965682,3.820667057902973e-08,0.065,0.22644137,0.1768529,0.0404328,0.17458634,0.04228088,0.17234696,0.04410679,0.1768529,0.0404328,0.17011464,0.04592697,0.1768529,0.0404328,0.17011464,0.04592697,0.1768529,0.0404328,0.17011464,0.04592697,0.17234696,0.04410679,0.17234696,0.04410679,0.17234696,0.04410679,0.20885062,0.01434291,0.22030134,0.00500637,0.17458634,0.04228088,0.1768529,0.0404328
89,213,320,0.1,0.10296181134850657,3.820667057902973e-08,0.131,0.43962273,0.40152383,0.02646452,0.40024698,0.02735144,0.39515412,0.03088909,0.40024698,0.02735144,0.3938855,0.03177029,0.40024698,0.02735144,0.3938855,0.03177029,0.40152383,0.02646452,0.392626,0.0326452,0.3938855,0.03177029,0.39642093,0.03000912,0.3938855,0.03177029,0.43041724,0.00639438,0.43947664,0.0001015,0.39642093,0.03000912,0.40024698,0.02735144
89,213,320,0.15,0.15327902589105158,3.820667057902973e-08,0.214,0.6465659,0.6092131,0.02268525,0.6083566,0.02320543,0.6015264,0.02735361,0.6075003,0.02372547,0.60067856,0.02786849,0.6066422,0.02424663,0.6015264,0.02735361,0.6083566,0.02320543,0.599827,0.02838567,0.599827,0.02838567,0.6023756,0.02683783,0.5972871,0.02992819,0.6405388,0.0036604,0.6465461,1.2011165e-05,0.60067856,0.02786849,0.6057857,0.02476681
90,320,400,0.05,0.05294323606106464,3.0517578125e-08,0.053,0.21924332,0.18212774,0.03044148,0.18475805,0.02828415,0.179496,0.03259999,0.18212774,0.03044148,0.179496,0.03259999,0.18212774,0.03044148,0.179496,0.03259999,0.18212774,0.03044148,0.179496,0.03259999,0.179496,0.03259999,0.179496,0.03259999,0.179496,0.03259999,0.20518449,0.01153077,0.21346901,0.00473597,0.18212774,0.03044148,0.18475805,0.02828415
90,320,400,0.1,0.1022504163196647,2.0345052083333333e-08,0.108,0.43427736,0.41749,0.01170441,0.4186145,0.01092038,0.41522336,0.01328474,0.41749,0.01170441,0.4163706,0.01248488,0.41749,0.01170441,0.4163706,0.01248488,0.41749,0.01170441,0.41522336,0.01328474,0.4163706,0.01248488,0.41522336,0.01328474,0.41522336,0.01328474,0.431484,0.00194757,0.43423346,3.0609084e-05,0.41522336,0.01328474,0.4186145,0.01092038
90,320,400,0.15,0.15279178640576552,4.0690104166666665e-08,0.18,0.6571416,0.6460189,0.00671198,0.6472494,0.00596946,0.6441163,0.00786015,0.6447538,0.00747543,0.6447538,0.00747543,0.6447538,0.00747543,0.6460189,0.00671198,0.64539456,0.00708877,0.64539456,0.00708877,0.6441163,0.00786015,0.6441163,0.00786015,0.64214426,0.00905017,0.6569991,8.601e-05,0.65560794,0.00092553,0.64214426,0.00905017,0.6466452,0.00633408
91,150,224,0.05,0.0580130571915524,3.875248015873016e-08,0.06,0.1385516,0.0819682,0.0496977,0.07982513,0.05157997,0.07562646,0.05526771,0.07982513,0.05157997,0.07356243,0.05708056,0.07982513,0.05157997,0.07356243,0.05708056,0.07982513,0.05157997,0.07356243,0.05708056,0.07356243,0.05708056,0.07562646,0.05526771,0.07356243,0.05708056,0.11008517,0.02500231,0.11732297,0.01864529,0.07769454,0.05345129,0.07982513,0.05157997
91,150,224,0.1,0.10580856099781606,7.750496031746032e-08,0.122,0.33323002,0.30499306,0.02117936,0.3029179,0.02273584,0.2977528,0.02660998,0.30394933,0.02196221,0.29673994,0.02736968,0.30187503,0.02351805,0.2957125,0.02814032,0.3029179,0.02273584,0.2957125,0.02814032,0.29673994,0.02736968,0.2987878,0.02583366,0.2957125,0.02814032,0.32708234,0.00461112,0.33191836,0.00098382,0.2987878,0.02583366,0.30394933,0.02196221
91,150,224,0.15,0.15468317485403166,7.750496031746032e-08,0.197,0.53149605,0.5123178,0.0125226,0.51037586,0.01379057,0.50451946,0.01761454,0.5110409,0.01335634,0.5025318,0.01891237,0.5090821,0.01463534,0.50122017,0.01976884,0.50975037,0.014199,0.5018914,0.01933056,0.5025318,0.01891237,0.50516015,0.0171962,0.5005765,0.02018913,0.53056586,0.00060739,0.53146744,1.8680925e-05,0.50451946,0.01761454,0.51037586,0.01379057
92,320,479,0.05,0.05254609621829207,6.795842032011135e-08,0.059000000000000004,0.24151537,0.20474692,0.02961578,0.20708932,0.02772905,0.20009805,0.03336029,0.20474692,0.02961578,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.20242372,0.03148704,0.22953352,0.00965098,0.23800275,0.00282931,0.20242372,0.03148704,0.20708932,0.02772905
92,320,479,0.1,0.10206782891570741,6.795842032011135e-08,0.12,0.45573074,0.43296653,0.01563765,0.43412384,0.01484264,0.42826647,0.01886631,0.43180135,0.01643805,0.43062955,0.01724301,0.43180135,0.01643805,0.43062955,0.01724301,0.43062955,0.01724301,0.42945018,0.01805317,0.43062955,0.01724301,0.42945018,0.01805317,0.42945018,0.01805317,0.45252392,0.0022029,0.45555156,0.00012308,0.42945018,0.01805317,0.43412384,0.01484264
92,320,479,0.15,0.1523097253469491,6.795842032011135e-08,0.198,0.6704634,0.6492469,0.01270098,0.6515823,0.01130291,0.6452741,0.01507921,0.6476678,0.01364626,0.6468738,0.01412159,0.6468738,0.01412159,0.64846104,0.01317141,0.6468738,0.01412159,0.64846104,0.01317141,0.64607227,0.0146014,0.6452741,0.01507921,0.6420403,0.01701508,0.6692478,0.00072768,0.66992676,0.00032123,0.64284956,0.01653065,0.6492469,0.01270098
93,170,249,0.05,0.05809396455250898,1.5380148043153004e-08,0.063,0.16416053,0.08399748,0.06885911,0.08109179,0.07135506,0.07821444,0.07382668,0.08399748,0.06885911,0.07537875,0.0762625,0.08109179,0.07135506,0.07537875,0.0762625,0.08399748,0.06885911,0.07537875,0.0762625,0.07537875,0.0762625,0.07821444,0.07382668,0.07537875,0.0762625,0.12110239,0.03698644,0.13372937,0.02614001,0.08109179,0.07135506,0.08399748,0.06885911
