img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
56,390,243,0.1,0.10261987563848007,5.495761668601175e-08,0.148,0.44113532,0.4073796,0.02342301,0.4158243,0.01756325,0.39724526,0.0304552,0.4064511,0.02406729,0.39906222,0.02919441,0.40089044,0.02792581,0.39906222,0.02919441,0.40089044,0.02792581,0.3999749,0.02856109,0.40365842,0.02600512,0.39906222,0.02919441,0.39906222,0.02919441,0.43979958,0.00092687,0.44105765,5.3892327e-05,0.39724526,0.0304552,0.4148869,0.0182137
56,390,243,0.15,0.15365242998088563,5.495761668601175e-08,0.309,0.6518233,0.60520476,0.02822246,0.61881167,0.01998494,0.5856924,0.04003505,0.6021943,0.03004495,0.58839154,0.03840104,0.5925372,0.03589127,0.5874878,0.03894815,0.59207135,0.03617329,0.5879366,0.03867644,0.5963214,0.03360036,0.58884573,0.03812606,0.5856924,0.04003505,0.65175587,4.0777057e-05,0.6515942,0.00013864,0.58658695,0.03949352,0.61401004,0.02289182
57,510,340,0.05,0.05441945883468367,6.00730488273741e-08,0.051000000000000004,0.1393243,0.08836399,0.04472855,0.08836399,0.04472855,0.08540493,0.04732575,0.08836399,0.04472855,0.08540493,0.04732575,0.08836399,0.04472855,0.08540493,0.04732575,0.08836399,0.04472855,0.08540493,0.04732575,0.08836399,0.04472855,0.08836399,0.04472855,0.08836399,0.04472855,0.10625276,0.02902734,0.11494805,0.02139537,0.08540493,0.04732575,0.09133982,0.04211663
57,510,340,0.1,0.10300367574203709,6.00730488273741e-08,0.106,0.3043079,0.2750772,0.02241088,0.2763746,0.02141617,0.27247357,0.02440706,0.2750772,0.02241088,0.27247357,0.02440706,0.27378017,0.0234053,0.27247357,0.02440706,0.27378017,0.0234053,0.27247357,0.02440706,0.27378017,0.0234053,0.27247357,0.02440706,0.27247357,0.02440706,0.28992185,0.01102963,0.29528323,0.00691913,0.27247357,0.02440706,0.2750772,0.02241088
57,510,340,0.15,0.1524390865547487,6.00730488273741e-08,0.178,0.47884333,0.45816016,0.01398606,0.45958304,0.01302389,0.45527583,0.01593645,0.45744973,0.01446644,0.45527583,0.01593645,0.4567231,0.01495779,0.45527583,0.01593645,0.4567231,0.01495779,0.45455506,0.01642384,0.45527583,0.01593645,0.45527583,0.01593645,0.45455506,0.01642384,0.47230628,0.00442039,0.4738279,0.00339147,0.45527583,0.01593645,0.45888045,0.01349898
58,220,145,0.05,0.057450603706788714,4.081765935214211e-08,0.058,0.15378778,0.09823777,0.04814577,0.10361674,0.04348376,0.08783607,0.05716103,0.09559589,0.05043552,0.08783607,0.05716103,0.09039098,0.05494666,0.08783607,0.05716103,0.09039098,0.05494666,0.09039098,0.05494666,0.09297418,0.05270778,0.09039098,0.05494666,0.09039098,0.05494666,0.13867813,0.01309568,0.136212,0.01523311,0.09039098,0.05494666,0.10635218,0.04111293
58,220,145,0.1,0.1059231449617393,4.081765935214211e-08,0.123,0.33989838,0.3126494,0.02033661,0.31910333,0.01551987,0.3018652,0.02838512,0.31157106,0.02114139,0.30294257,0.02758105,0.3050853,0.02598187,0.30082268,0.02916319,0.30400103,0.02679111,0.30400103,0.02679111,0.30614346,0.02519214,0.30400103,0.02679111,0.30294257,0.02758105,0.33923885,0.00049221,0.33803838,0.00138815,0.30294257,0.02758105,0.31910333,0.01551987
58,220,145,0.15,0.1561350422556823,4.081765935214211e-08,0.223,0.5401919,0.51866245,0.01397839,0.52560246,0.00947247,0.50320125,0.02401688,0.51689315,0.01512715,0.50486195,0.02293866,0.5082257,0.02075467,0.5015899,0.02506308,0.5065169,0.02186417,0.50429654,0.02330576,0.5099265,0.01965039,0.50486195,0.02293866,0.503758,0.02365538,0.5394875,0.00045734,0.53990155,0.00018847,0.50486195,0.02293866,0.52446467,0.01021122
59,380,253,0.05,0.0528876437073318,1.3543616947507107e-08,0.073,0.26833668,0.21095681,0.04524024,0.21812868,0.03958569,0.201551,0.0526561,0.20858182,0.04711277,0.20387931,0.05082038,0.20387931,0.05082038,0.20387931,0.05082038,0.20387931,0.05082038,0.20387931,0.05082038,0.20622872,0.04896803,0.20387931,0.05082038,0.20387931,0.05082038,0.26096132,0.00581498,0.26532915,0.00237123,0.20387931,0.05082038,0.22053905,0.03768528
59,380,253,0.1,0.10230400086326781,2.7087233895014215e-08,0.14400000000000002,0.4508465,0.40821332,0.02938504,0.4173553,0.0230839,0.39642707,0.03750874,0.40558788,0.03119463,0.39903748,0.03570952,0.40034258,0.03480997,0.39772847,0.03661174,0.40034258,0.03480997,0.39903748,0.03570952,0.40296215,0.03300442,0.39772847,0.03661174,0.39772847,0.03661174,0.4481361,0.00186815,0.45058858,0.00017776,0.39642707,0.03750874,0.41605633,0.02397921
59,380,253,0.15,0.15267318253688195,1.3543616947507107e-08,0.23900000000000002,0.6325834,0.5896192,0.02631665,0.6008877,0.0194144,0.57396156,0.0359074,0.5869884,0.02792813,0.57568306,0.03485294,0.5800089,0.03220322,0.57568306,0.03485294,0.5791466,0.0327314,0.57568306,0.03485294,0.58262676,0.03059971,0.5765397,0.03432821,0.57396156,0.0359074,0.63182026,0.0004674,0.63158774,0.00060983,0.57396156,0.0359074,0.59658855,0.02204776
60,370,246,0.05,0.052330420109273655,5.722185600234381e-08,0.068,0.24116172,0.18895541,0.04206246,0.19603264,0.03636035,0.18197352,0.04768775,0.18895541,0.04206246,0.18428755,0.04582334,0.18428755,0.04582334,0.18428755,0.04582334,0.18428755,0.04582334,0.18428755,0.04582334,0.18661383,0.04394906,0.18428755,0.04582334,0.18428755,0.04582334,0.23005071,0.0089521,0.23526025,0.0047548,0.18428755,0.04582334,0.19603264,0.03636035
60,370,246,0.1,0.10197076342175554,5.722185600234381e-08,0.147,0.43817985,0.39026883,0.03331364,0.39898828,0.02725082,0.37920725,0.041005,0.3890262,0.03417766,0.38164106,0.03931272,0.38409144,0.03760893,0.38164106,0.03931272,0.38409144,0.03760893,0.38286525,0.03846152,0.38655362,0.03589692,0.38164106,0.03931272,0.38164106,0.03931272,0.43253574,0.00392448,0.43590665,0.0015806,0.38042113,0.04016097,0.3977426,0.02811695
60,370,246,0.15,0.15276429698813618,5.722185600234381e-08,0.269,0.62949705,0.5704377,0.0362439,0.58272064,0.02870604,0.55428255,0.04615813,0.5681808,0.03762896,0.55642223,0.04484503,0.56076604,0.04217929,0.55570555,0.04528483,0.56003624,0.04262714,0.55642223,0.04484503,0.5637089,0.0403733,0.55713975,0.04440467,0.5549936,0.04572172,0.6257922,0.00227361,0.62491035,0.00281481,0.5549936,0.04572172,0.5788482,0.03108254
61,500,333,0.05,0.0526446226715894,3.128128128128128e-08,0.056,0.263714,0.23397833,0.02353036,0.23631464,0.02168159,0.22927815,0.0272497,0.23397833,0.02353036,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.23160447,0.02540884,0.25773254,0.00473323,0.26278907,0.00073189,0.23160447,0.02540884,0.23631464,0.02168159
61,500,333,0.1,0.10215240260007871,4.692192192192192e-08,0.121,0.50003296,0.4912883,0.00582964,0.49340126,0.00442103,0.48749733,0.0083569,0.4905468,0.00632396,0.48827565,0.00783803,0.48904043,0.00732818,0.48827565,0.00783803,0.48980418,0.00681903,0.48749733,0.0083569,0.48904043,0.00732818,0.48749733,0.0083569,0.48749733,0.0083569,0.49975017,0.00018853,0.49599013,0.00269515,0.48671892,0.00887583,0.49200687,0.00535059
61,500,333,0.15,0.15250234352065575,3.128128128128128e-08,0.232,0.74421996,0.7390847,0.00294416,0.74132603,0.00165916,0.7331014,0.00637451,0.73783666,0.00365969,0.7331014,0.00637451,0.7355153,0.00499059,0.7331014,0.00637451,0.73619354,0.00460173,0.7306508,0.00777953,0.7327497,0.00657616,0.7334458,0.00617708,0.731004,0.00757702,0.7379902,0.00357166,0.73507315,0.00524407,0.7331014,0.00637451,0.7399745,0.00243404
62,500,333,0.05,0.06087538046803546,9.384384384384384e-08,0.056,0.08245448,0.00520341,0.08098067,0.00520341,0.08098067,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.00827155,0.08381511,0.01059722,0.06638363,0.02038245,0.05734377,0.00827155,0.08381511,0.00520341,0.08098067
62,500,333,0.1,0.10701309019401313,6.256256256256256e-08,0.105,0.20725895,0.15235785,0.04547584,0.15396619,0.04414361,0.15075745,0.04680148,0.15235785,0.04547584,0.15075745,0.04680148,0.15235785,0.04547584,0.15075745,0.04680148,0.15235785,0.04547584,0.15075745,0.04680148,0.15075745,0.04680148,0.15075745,0.04680148,0.15075745,0.04680148,0.1668567,0.0334661,0.1732304,0.02818663,0.15075745,0.04680148,0.15396619,0.04414361
62,500,333,0.15,0.1560017749507139,6.256256256256256e-08,0.17300000000000001,0.34321564,0.29821828,0.03349973,0.2991847,0.03278024,0.29532182,0.03565608,0.29725137,0.03421957,0.29532182,0.03565608,0.29628575,0.03493847,0.29532182,0.03565608,0.29628575,0.03493847,0.2943586,0.03637318,0.29532182,0.03565608,0.29532182,0.03565608,0.2943586,0.03637318,0.31360555,0.02204417,0.31548998,0.02064125,0.29532182,0.03565608,0.29821828,0.03349973
63,640,388,0.05,0.05217820088203964,8.389712199312715e-08,0.053,0.2303365,0.19942968,0.02512063,0.20198236,0.02304584,0.19686626,0.02720414,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.19942968,0.02512063,0.22077708,0.00776977,0.22608289,0.00345728,0.19942968,0.02512063,0.20198236,0.02304584
63,640,388,0.1,0.10185421201213075,8.389712199312715e-08,0.114,0.422411,0.40488294,0.01232278,0.40806383,0.0100865,0.40157953,0.01464517,0.40379357,0.01308864,0.40269086,0.01386387,0.40269086,0.01386387,0.40269086,0.01386387,0.40269086,0.01386387,0.40269086,0.01386387,0.40269086,0.01386387,0.40269086,0.01386387,0.40157953,0.01464517,0.41985914,0.00179403,0.4221965,0.00015079,0.40157953,0.01464517,0.40701953,0.01082068
63,640,388,0.15,0.15166888913237866,1.2584568298969072e-07,0.196,0.61704266,0.6034606,0.00839932,0.60754865,0.00587124,0.6003354,0.010332,0.6028471,0.00877875,0.60097253,0.009938,0.60160226,0.00954855,0.60160226,0.00954855,0.60160226,0.00954855,0.59905005,0.01112689,0.60097253,0.009938,0.5984035,0.01152672,0.59969705,0.01072678,0.6169313,6.888945e-05,0.61704266,0.,0.59969705,0.01072678,0.6058447,0.00692499
64,640,395,0.05,0.07342125757894959,8.241033755274261e-08,0.063,0.05471146,0.08925472,0.13649817,0.08620785,0.13360935,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.08925472,0.13649817,0.07026529,0.11849378,0.06355449,0.1121311,0.08925472,0.13649817,0.08620785,0.13360935
64,640,395,0.1,0.11455368002489712,8.241033755274261e-08,0.10200000000000001,0.15389927,0.07588452,0.06760968,0.07773971,0.06600192,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.07403871,0.0692093,0.08905177,0.05619859,0.09479173,0.05122419,0.07403871,0.0692093,0.07588452,0.06760968
64,640,395,0.15,0.16042143252351326,8.241033755274261e-08,0.156,0.26998922,0.21666743,0.04198603,0.21893214,0.04020279,0.21553732,0.04287589,0.21666743,0.04198603,0.21553732,0.04287589,0.21553732,0.04287589,0.21553732,0.04287589,0.21553732,0.04287589,0.21553732,0.04287589,0.21553732,0.04287589,0.214411,0.04376275,0.21553732,0.04287589,0.22914624,0.03216011,0.23140611,0.03038067,0.21553732,0.04287589,0.21779823,0.04109563
65,200,133,0.05,0.05646515819345531,4.8950501253132834e-08,0.059000000000000004,0.12930095,0.06389195,0.0579199,0.0725293,0.0502715,0.05540783,0.06543262,0.06389195,0.0579199,0.05540783,0.06543262,0.05821384,0.06294789,0.05540783,0.06543262,0.05821384,0.06294789,0.05821384,0.06294789,0.05821384,0.06294789,0.05821384,0.06294789,0.05821384,0.06294789,0.10945872,0.01757037,0.10415068,0.02227066,0.05821384,0.06294789,0.0725293,0.0502715
65,200,133,0.1,0.10573792182236717,9.790100250626567e-08,0.11900000000000001,0.27197495,0.2248112,0.03707914,0.23086002,0.03232368,0.21279085,0.04652929,0.22329766,0.03826907,0.21428072,0.04535798,0.21726805,0.04300941,0.21279085,0.04652929,0.21577004,0.04418712,0.21577004,0.04418712,0.21726805,0.04300941,0.21577004,0.04418712,0.21428072,0.04535798,0.26226863,0.00763089,0.25886557,0.01030631,0.21428072,0.04535798,0.23086002,0.03232368
65,200,133,0.15,0.15580101288914291,4.8950501253132834e-08,0.20400000000000001,0.41319856,0.36882994,0.03139589,0.3749247,0.02708315,0.3552199,0.04102656,0.36709866,0.03262097,0.3560504,0.04043888,0.35940418,0.03806569,0.35356498,0.04219761,0.35772306,0.03925529,0.3552199,0.04102656,0.3602516,0.03746605,0.3560504,0.04043888,0.3552199,0.04102656,0.4071565,0.00427546,0.3991574,0.00993574,0.35688886,0.03984558,0.3740528,0.02770013
66,250,166,0.05,0.05158670878119572,3.137550200803213e-08,0.067,0.3163314,0.29250783,0.01809846,0.30232954,0.01063703,0.27596164,0.03066839,0.2904626,0.01965218,0.27803192,0.02909562,0.2821829,0.02594216,0.27596164,0.03066839,0.28010842,0.02751812,0.2821829,0.02594216,0.28425625,0.02436708,0.28010842,0.02751812,0.2821829,0.02594216,0.30993864,0.00485648,0.312024,0.00327226,0.28010842,0.02751812,0.30416563,0.00924218
66,250,166,0.1,0.1032406691084433,3.137550200803213e-08,0.194,0.56764436,0.5219683,0.02913675,0.5421842,0.01624103,0.48559934,0.0523365,0.5178483,0.03176487,0.49235186,0.04802908,0.4985527,0.04407356,0.48642668,0.05180874,0.49409226,0.04691888,0.49409226,0.04691888,0.5012991,0.04232166,0.49235186,0.04802908,0.48978183,0.04966848,0.5555868,0.00769149,0.5587935,0.00564599,0.49235186,0.04802908,0.5432577,0.01555624
66,250,166,0.15,0.1530517330027285,6.275100401606426e-08,0.34500000000000003,0.8081174,0.7726698,0.01960469,0.7941451,0.00772753,0.7226492,0.04726912,0.7669486,0.02276885,0.7289954,0.04375931,0.74058235,0.037351,0.7200771,0.04869168,0.73386353,0.04106692,0.7285227,0.04402071,0.7494435,0.03245026,0.7280557,0.04427899,0.7275899,0.04453664,0.77498305,0.0183253,0.7944783,0.00754325,0.7271306,0.04479066,0.7911446,0.00938699
67,350,232,0.05,0.054645207904719106,3.207101806239737e-08,0.054,0.13696547,0.08519907,0.04553031,0.09056359,0.04081204,0.08253639,0.04787223,0.08519907,0.04553031,0.08253639,0.04787223,0.08253639,0.04787223,0.08253639,0.04787223,0.08253639,0.04787223,0.08253639,0.04787223,0.08519907,0.04553031,0.08253639,0.04787223,0.08253639,0.04787223,0.11195897,0.02199407,0.11451201,0.01974858,0.08253639,0.04787223,0.09056359,0.04081204
67,350,232,0.1,0.1037075142398433,3.207101806239737e-08,0.11800000000000001,0.29621935,0.25725496,0.03006003,0.26231593,0.0261556,0.25219867,0.03396081,0.25598732,0.03103798,0.25345847,0.03298892,0.25472233,0.03201389,0.25345847,0.03298892,0.25345847,0.03298892,0.25345847,0.03298892,0.25472233,0.03201389,0.25345847,0.03298892,0.25345847,0.03298892,0.28156534,0.01130518,0.28474993,0.00884836,0.25219867,0.03396081,0.26105133,0.02713122
67,350,232,0.15,0.15385819848289148,6.414203612479474e-08,0.203,0.46134576,0.42344928,0.02593259,0.42971072,0.02164789,0.41639772,0.03075797,0.42267367,0.02646334,0.4171709,0.03022888,0.4187387,0.02915605,0.41639772,0.03075797,0.4187387,0.02915605,0.4171709,0.03022888,0.42030808,0.02808212,0.4171709,0.03022888,0.41639772,0.03075797,0.45199943,0.0063957,0.45077184,0.00723574,0.41639772,0.03075797,0.42737907,0.02324343
68,340,509,0.05,0.05598853825229153,6.01910705343041e-08,0.053,0.11996234,0.06029398,0.05327712,0.06029398,0.05327712,0.05742162,0.05584181,0.06029398,0.05327712,0.05742162,0.05584181,0.05742162,0.05584181,0.05742162,0.05584181,0.05742162,0.05584181,0.05742162,0.05584181,0.06029398,0.05327712,0.05742162,0.05584181,0.05742162,0.05584181,0.07788667,0.03756883,0.08670542,0.02969468,0.05742162,0.05584181,0.06029398,0.05327712
68,340,509,0.1,0.10372002896596902,6.01910705343041e-08,0.107,0.27220213,0.23709364,0.02759663,0.23709364,0.02759663,0.23441234,0.02970424,0.23709364,0.02759663,0.23441234,0.02970424,0.23575611,0.02864798,0.23441234,0.02970424,0.23575611,0.02864798,0.23441234,0.02970424,0.23575611,0.02864798,0.23575611,0.02864798,0.23441234,0.02970424,0.25150588,0.01626804,0.2575465,0.01151988,0.23441234,0.02970424,0.23709364,0.02759663
68,340,509,0.15,0.15331537399071174,9.028660580145615e-08,0.182,0.43480384,0.4050759,0.02071917,0.4058546,0.02017644,0.4019547,0.02289451,0.40429628,0.02126254,0.4019547,0.02289451,0.4035163,0.02180616,0.4019547,0.02289451,0.4035163,0.02180616,0.40117335,0.02343909,0.4019547,0.02289451,0.4019547,0.02289451,0.40117335,0.02343909,0.42007214,0.01026741,0.42344484,0.00791677,0.4019547,0.02289451,0.4050759,0.02071917
69,320,213,0.05,0.060162943477126446,3.820667057902973e-08,0.067,0.15499233,0.0632512,0.07943007,0.06864088,0.07476365,0.05546725,0.08616947,0.0632512,0.07943007,0.05801855,0.08396053,0.05801855,0.08396053,0.05801855,0.08396053,0.05801855,0.08396053,0.05801855,0.08396053,0.0606224,0.08170611,0.05801855,0.08396053,0.05801855,0.08396053,0.10705434,0.04150502,0.11017381,0.03880416,0.05801855,0.08396053,0.07139719,0.07237723
69,320,213,0.1,0.10765367757792109,3.820667057902973e-08,0.125,0.31401327,0.26432014,0.03781784,0.27089423,0.03281478,0.25667655,0.04363483,0.2630327,0.03879761,0.2579332,0.04267848,0.25918967,0.04172228,0.2579332,0.04267848,0.25918967,0.04172228,0.25918967,0.04172228,0.26046535,0.04075145,0.2579332,0.04267848,0.2579332,0.04267848,0.2972392,0.01276553,0.29963613,0.01094141,0.2579332,0.04267848,0.27089423,0.03281478
69,320,213,0.15,0.15567585841875167,7.641334115805946e-08,0.203,0.48456237,0.45660797,0.01883007,0.46255016,0.0148274,0.4481098,0.02455443,0.4552914,0.01971693,0.4494024,0.02368375,0.4513569,0.0223672,0.44875723,0.02411832,0.450703,0.02280765,0.45005578,0.02324361,0.45331678,0.02104702,0.4494024,0.02368375,0.4494024,0.02368375,0.48173383,0.00190531,0.4801258,0.00298847,0.44875723,0.02411832,0.46123037,0.01571643
70,640,407,0.05,0.05191628979723411,1.5996109746109747e-07,0.054,0.27975917,0.2638849,0.01240411,0.26575756,0.01094083,0.26003918,0.01540915,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.2619776,0.01389445,0.27860227,0.000904,0.2795675,0.00014976,0.2619776,0.01389445,0.26575756,0.01094083
70,640,407,0.1,0.10166915924019308,7.998054873054873e-08,0.122,0.51447123,0.5066182,0.00518534,0.5098129,0.00307587,0.5044911,0.00658986,0.5059257,0.00564257,0.50521094,0.00611456,0.50521094,0.00611456,0.50521094,0.00611456,0.50521094,0.00611456,0.5044911,0.00658986,0.50521094,0.00611456,0.5044911,0.00658986,0.5044911,0.00658986,0.51355183,0.00060709,0.50863373,0.00385449,0.50375175,0.00707803,0.50921255,0.0034723
70,640,407,0.15,0.15140230049042627,1.5996109746109747e-07,0.215,0.7461135,0.7420038,0.0023536,0.7447406,0.00078622,0.7383602,0.00444028,0.74133164,0.00273855,0.73914057,0.00399339,0.7398972,0.00356006,0.7395095,0.00378209,0.7398972,0.00356006,0.7371381,0.00514021,0.73914057,0.00399339,0.7363098,0.00561455,0.73794866,0.004676,0.73912835,0.00400037,0.73674846,0.00536336,0.73794866,0.004676,0.7435041,0.00149438
71,560,373,0.05,0.050349113854752436,9.973828673560577e-08,0.081,0.47200072,0.44870952,0.01582281,0.45363435,0.01247714,0.4352777,0.02494769,0.44705266,0.0169484,0.43696555,0.02380104,0.44201323,0.02037192,0.43696555,0.02380104,0.44370416,0.0192232,0.43696555,0.02380104,0.44033507,0.02151197,0.44033507,0.02151197,0.44201323,0.02037192,0.45523196,0.01139181,0.43523538,0.02497643,0.438643,0.02266148,0.45523226,0.01139161
71,560,373,0.1,0.10083746790400393,9.973828673560577e-08,0.211,0.7508232,0.71897596,0.01818986,0.72988147,0.01196106,0.692931,0.03306571,0.71226865,0.02202081,0.6952537,0.0317391,0.7040226,0.02673063,0.6952537,0.0317391,0.70729446,0.02486186,0.6883776,0.03566639,0.6976055,0.03039583,0.6952537,0.0317391,0.68912846,0.03523756,0.7271438,0.0135247,0.69459903,0.032113,0.692931,0.03306571,0.72319955,0.01577753
71,560,373,0.15,0.1511224666401645,9.973828673560577e-08,0.503,1.0138944,0.9670068,0.02328209,0.98598295,0.01385946,0.92203003,0.0456153,0.95438206,0.0295509,0.92203003,0.0456153,0.9388777,0.03724959,0.9213874,0.04593443,0.9419719,0.03571316,0.9032625,0.05493435,0.91176796,0.05071095,0.91643107,0.04839547,0.90954643,0.05181405,0.9774469,0.01809805,0.966324,0.02362115,0.9207474,0.04625219,0.9736653,0.01997582
72,550,343,0.05,0.05077032698424773,2.7608445975792915e-08,0.07,0.4117329,0.38414863,0.01953932,0.38818216,0.01668216,0.37601012,0.02530422,0.38212815,0.02097052,0.37601012,0.02530422,0.38008192,0.02241997,0.37601012,0.02530422,0.38212815,0.02097052,0.37601012,0.02530422,0.37805507,0.02385568,0.37805507,0.02385568,0.38008192,0.02241997,0.4100966,0.00115909,0.39846903,0.00939547,0.37805507,0.02385568,0.39018714,0.01526195
72,550,343,0.1,0.10108286389878471,2.7608445975792915e-08,0.166,0.68297255,0.65983254,0.01374949,0.6673066,0.00930851,0.6434322,0.02349434,0.6559948,0.01602983,0.64535034,0.02235463,0.65018386,0.01948261,0.64535034,0.02235463,0.653086,0.01775819,0.6415251,0.02462753,0.64825076,0.02063121,0.6443981,0.02292043,0.6415251,0.02462753,0.67334396,0.00572119,0.6533465,0.0176034,0.64248586,0.02405666,0.6626718,0.01206241
72,550,343,0.15,0.15142511104859652,5.521689195158583e-08,0.342,0.94063693,0.9118808,0.01481789,0.9234574,0.00885253,0.8834706,0.02945752,0.9047164,0.0185097,0.8839587,0.029206,0.8945544,0.02374611,0.8839587,0.029206,0.8966523,0.02266507,0.87190115,0.0354192,0.8787071,0.03191213,0.88250566,0.02995475,0.874578,0.03403983,0.9211657,0.01003343,0.91294,0.01427207,0.8834706,0.02945752,0.9157699,0.01281387
73,206,310,0.05,0.06292271383764371,4.0779308904896127e-08,0.062,0.1099685,0.0030922,0.09628769,2.9270333e-05,0.0990999,0.0031036,0.10186964,2.9270333e-05,0.0990999,0.0031036,0.10186964,2.9270333e-05,0.0990999,0.0031036,0.10186964,2.9270333e-05,0.0990999,0.0031036,0.10186964,0.0031036,0.10186964,2.9270333e-05,0.0990999,0.0031036,0.10186964,0.0261607,0.07550465,0.04019979,0.06285647,2.9270333e-05,0.0990999,2.9270333e-05,0.0990999
73,206,310,0.1,0.10878345759151078,4.0779308904896127e-08,0.111,0.2393627,0.17974104,0.04810671,0.17974104,0.04810671,0.1765958,0.05064449,0.17974104,0.04810671,0.17503679,0.05190241,0.17974104,0.04810671,0.17503679,0.05190241,0.17974104,0.04810671,0.17503679,0.05190241,0.1765958,0.05064449,0.1765958,0.05064449,0.1765958,0.05064449,0.1991238,0.03246741,0.20882882,0.02463676,0.1765958,0.05064449,0.17974104,0.04810671
73,206,310,0.15,0.1564541971739029,4.0779308904896127e-08,0.178,0.38159415,0.34370708,0.02742271,0.3428687,0.02802955,0.33875564,0.03100658,0.3428687,0.02802955,0.33793423,0.03160112,0.34204692,0.02862434,0.33793423,0.03160112,0.34204692,0.02862434,0.33793423,0.03160112,0.33956888,0.03041794,0.33956888,0.03041794,0.33875564,0.03100658,0.36119467,0.01476517,0.36518446,0.01187735,0.33875564,0.03100658,0.34204692,0.02862434
74,540,348,0.05,0.05101236702711075,5.543138924364978e-08,0.077,0.326698,0.27789268,0.03678707,0.28215528,0.03357413,0.2715389,0.04157623,0.27789268,0.03678707,0.27364716,0.03998712,0.2757724,0.03838524,0.27364716,0.03998712,0.2757724,0.03838524,0.27364716,0.03998712,0.2757724,0.03838524,0.27364716,0.03998712,0.2757724,0.03838524,0.32212877,0.00344406,0.32666454,2.5230813e-05,0.27364716,0.03998712,0.28215528,0.03357413
74,540,348,0.1,0.10115727323173061,5.543138924364978e-08,0.167,0.5583535,0.50266266,0.03573699,0.50780416,0.03243767,0.49120203,0.04309129,0.500098,0.03738274,0.4924636,0.04228175,0.49627405,0.03983656,0.4924636,0.04228175,0.49754336,0.03902204,0.48993945,0.0439015,0.49373356,0.04146681,0.4924636,0.04228175,0.48993945,0.0439015,0.55430984,0.00259482,0.55816454,0.00012125,0.49120203,0.04309129,0.5039503,0.03491069
74,540,348,0.15,0.1517220572649111,5.543138924364978e-08,0.306,0.7701769,0.6907751,0.0448553,0.69932234,0.04002683,0.6744462,0.05407971,0.68659234,0.0472182,0.6744462,0.05407971,0.68003684,0.05092148,0.6744462,0.05407971,0.68165946,0.05000485,0.66823167,0.05759041,0.6713164,0.05584779,0.6736606,0.05452353,0.66976744,0.05672284,0.7643825,0.00327336,0.76797533,0.0012437,0.6744462,0.05407971,0.69331765,0.04341896
75,395,263,0.05,0.051812752682192695,5.013556657201072e-08,0.066,0.21441503,0.17161389,0.03524425,0.17576489,0.03182614,0.16546164,0.04031025,0.16955297,0.03694129,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.16750002,0.03863177,0.20007001,0.01181228,0.20687054,0.00621244,0.16750002,0.03863177,0.17576489,0.03182614
75,395,263,0.1,0.10150608276549805,5.013556657201072e-08,0.152,0.41517058,0.36965942,0.03215949,0.377021,0.02695759,0.36137474,0.03801369,0.36861518,0.03289739,0.36342746,0.03656318,0.3654975,0.03510043,0.36342746,0.03656318,0.3654975,0.03510043,0.36446035,0.03583331,0.3665336,0.03436829,0.36342746,0.03656318,0.36342746,0.03656318,0.40662083,0.00604151,0.41094157,0.00298836,0.36137474,0.03801369,0.37491235,0.02844762
